test_name,scene,variable,value,render_mode,N,K,styles_per_object,mean_cpu_ms,median_cpu_ms,p95_cpu_ms,p99_cpu_ms,max_cpu_ms,std_cpu_ms,mean_gpu_ms,median_gpu_ms,p95_gpu_ms,p99_gpu_ms,max_gpu_ms,std_gpu_ms
StackedStylesScaling,TestScene2,StylesPerObject,4,GPU,32,32,4,1.637471,1.508792,2.878164,3.338550,4.517292,0.522919,3.339720,3.084375,4.722975,5.040298,6.205708,0.770052
StackedStylesScaling,TestScene2,StylesPerObject,32,Fullscreen,32,32,32,8.875118,9.425084,9.596421,9.889538,11.938833,0.708809,23.662174,23.553625,24.923129,26.015218,28.120124,0.928430
StackedStylesScaling,TestScene2,StylesPerObject,32,CPU,32,32,32,1.972894,1.884396,3.139160,3.265071,4.060334,0.464866,4.088426,3.695437,5.259888,5.333380,6.087791,0.732419
StackedStylesScaling,TestScene2,StylesPerObject,32,GPU,32,32,32,1.969304,1.887750,3.048956,3.230600,3.468625,0.419483,4.298387,3.921458,5.393750,5.522286,6.218499,0.682974
StackedStylesScaling,TestScene2,StylesPerObject,0,Fullscreen,32,32,0,1.137183,1.082354,1.802006,2.118278,2.511500,0.291259,2.320825,2.147271,3.468953,3.604621,4.133624,0.522432
StackedStylesScaling,TestScene2,StylesPerObject,0,CPU,32,32,0,1.145965,1.106187,1.887286,2.234565,3.502125,0.322846,2.310589,2.140250,3.484266,3.640901,4.018916,0.517930
StackedStylesScaling,TestScene2,StylesPerObject,0,GPU,32,32,0,1.151847,1.089334,1.901914,2.222699,2.742958,0.312878,2.320499,2.145083,3.502135,3.661905,4.354833,0.523267
StackedStylesScaling,TestScene2,StylesPerObject,16,Fullscreen,32,32,16,6.305257,5.857292,7.471883,7.868143,10.631375,0.778678,16.343203,16.189312,17.867548,19.090146,21.211458,0.917607
StackedStylesScaling,TestScene2,StylesPerObject,16,CPU,32,32,16,1.752129,1.661480,3.015948,3.311500,3.405834,0.465616,3.770354,3.404104,5.107650,5.294599,5.404000,0.738207
StackedStylesScaling,TestScene2,StylesPerObject,16,GPU,32,32,16,1.743089,1.678541,2.950489,3.246424,3.425041,0.449272,3.747346,3.406062,5.005235,5.270929,5.729250,0.700722
StackedStylesScaling,TestScene2,StylesPerObject,1,Fullscreen,32,32,1,2.844766,2.583250,4.166925,4.482604,5.176708,0.594732,6.615840,6.644646,7.744550,7.944087,8.471833,0.868011
StackedStylesScaling,TestScene2,StylesPerObject,1,CPU,32,32,1,1.523196,1.444667,2.711127,3.005448,3.221750,0.424431,3.272191,2.961937,4.619428,4.794581,5.163416,0.692780
StackedStylesScaling,TestScene2,StylesPerObject,1,GPU,32,32,1,1.525673,1.454105,2.588907,2.964803,3.090416,0.415779,3.275703,2.960854,4.540299,4.753746,5.168416,0.677993
StackedStylesScaling,TestScene2,StylesPerObject,8,Fullscreen,32,32,8,4.434486,4.027958,5.524800,5.822738,8.478500,0.666842,11.164833,11.244875,12.331754,13.508441,15.356833,0.864279
StackedStylesScaling,TestScene2,StylesPerObject,8,CPU,32,32,8,1.623691,1.537438,2.836277,3.172213,3.524667,0.442391,3.506549,3.165104,4.809060,5.002822,5.226875,0.694220
StackedStylesScaling,TestScene2,StylesPerObject,8,GPU,32,32,8,1.630618,1.529771,2.845776,3.125346,3.366292,0.439300,3.547699,3.187917,4.849766,5.103440,5.252375,0.728678
StackedStylesScaling,TestScene2,StylesPerObject,2,Fullscreen,32,32,2,3.165003,2.863605,4.497459,4.833080,6.370750,0.619745,7.488315,7.698292,8.578926,9.054009,10.965124,0.869660
StackedStylesScaling,TestScene2,StylesPerObject,2,CPU,32,32,2,1.540044,1.467813,2.432871,2.662198,2.905083,0.340119,3.362481,3.176249,4.345659,4.498811,4.628749,0.532220
StackedStylesScaling,TestScene2,StylesPerObject,2,GPU,32,32,2,1.533108,1.484625,2.437671,2.576410,3.091500,0.356182,3.293370,3.104021,4.192789,4.424718,4.718000,0.506544
StackedStylesScaling,TestScene2,StylesPerObject,4,Fullscreen,32,32,4,3.595503,3.245729,4.978127,5.268683,8.104583,0.704893,8.997939,9.040250,10.409062,11.032397,13.844000,0.994060
StackedStylesScaling,TestScene2,StylesPerObject,4,CPU,32,32,4,1.586333,1.483938,2.711267,3.069031,5.071000,0.485810,3.377440,3.082145,4.732237,4.880601,5.495291,0.727013
StackedStylesScaling,TestScene2,StylesPerObject,4,GPU,32,32,4,1.586837,1.505897,2.746915,3.048653,4.598625,0.447777,3.390598,3.088895,4.707801,5.003734,5.473125,0.739744
StackedStylesScaling,TestScene2,StylesPerObject,32,Fullscreen,32,32,32,8.993024,9.445313,9.969329,10.148650,11.494666,0.762821,24.028324,23.982312,25.561818,26.461887,28.495999,0.962218
StackedStylesScaling,TestScene2,StylesPerObject,32,CPU,32,32,32,2.009079,1.881771,3.194406,3.577669,6.487875,0.535678,4.134233,3.801833,5.402826,5.546649,5.703458,0.766240
StackedStylesScaling,TestScene2,StylesPerObject,32,GPU,32,32,32,2.000721,1.890104,3.172432,3.376411,3.527750,0.449568,4.373469,4.029875,5.630243,5.881178,6.089208,0.715244
StackedStylesScaling,TestScene2,StylesPerObject,0,Fullscreen,32,32,0,1.202289,1.125167,2.037445,2.436242,3.233542,0.355526,2.287503,2.158729,3.610320,3.794232,4.083749,0.579358
StackedStylesScaling,TestScene2,StylesPerObject,0,CPU,32,32,0,1.185019,1.122083,1.995546,2.457157,2.925083,0.342322,2.359678,2.180542,3.598244,4.123639,4.495875,0.538288
StackedStylesScaling,TestScene2,StylesPerObject,0,GPU,32,32,0,1.182600,1.103188,2.018099,2.680094,2.996834,0.387036,2.369900,2.158249,3.942518,4.431969,4.887875,0.625210
StackedStylesScaling,TestScene2,StylesPerObject,16,Fullscreen,32,32,16,57.580307,5.846104,7.433920,20.745313,25014.442459,1117.457344,16.657054,16.504104,18.127635,20.159690,87.008250,3.356794
StackedStylesScaling,TestScene2,StylesPerObject,16,CPU,32,32,16,1.778237,1.659750,2.984436,3.440131,7.036750,0.544493,3.767491,3.421750,5.130587,5.364301,5.773999,0.767091
StackedStylesScaling,TestScene2,StylesPerObject,16,GPU,32,32,16,1.749270,1.645042,3.032897,3.219703,4.187833,0.468259,3.835928,3.441854,5.149027,5.336878,5.469124,0.742297
StackedStylesScaling,TestScene2,StylesPerObject,1,Fullscreen,32,32,1,2.915934,2.589688,4.134049,4.460206,30.673542,1.370500,6.822965,6.902000,8.167527,8.464576,13.016000,0.913888
StackedStylesScaling,TestScene2,StylesPerObject,1,CPU,32,32,1,1.547480,1.445563,2.783531,3.062475,3.249125,0.441993,3.362539,3.018625,4.734512,4.923629,5.159708,0.726634
StackedStylesScaling,TestScene2,StylesPerObject,1,GPU,32,32,1,1.556239,1.478000,2.750789,3.104395,4.563833,0.464545,3.359104,3.041874,4.699755,4.933428,5.179499,0.716863
StackedStylesScaling,TestScene2,StylesPerObject,8,Fullscreen,32,32,8,4.451354,4.051292,5.646160,5.910071,9.567792,0.705675,11.135543,11.245874,12.258577,13.397200,16.442375,0.920416
StackedStylesScaling,TestScene2,StylesPerObject,8,CPU,32,32,8,1.620626,1.538042,2.789762,3.068903,3.669584,0.434034,3.478422,3.136917,4.784255,5.025128,5.137666,0.696406
StackedStylesScaling,TestScene2,StylesPerObject,8,GPU,32,32,8,1.626810,1.540042,2.857515,3.245142,5.803333,0.498531,3.481149,3.145812,4.824349,5.071567,5.335374,0.716754
StackedStylesScaling,TestScene2,StylesPerObject,2,Fullscreen,32,32,2,3.172195,2.831355,4.491698,4.803153,15.973167,0.928387,7.527029,7.757854,8.883979,9.440777,10.106916,0.897916
StackedStylesScaling,TestScene2,StylesPerObject,2,CPU,32,32,2,1.532596,1.446604,2.797040,3.112445,3.365709,0.439433,3.313126,2.986625,4.624875,4.874321,5.264583,0.703554
StackedStylesScaling,TestScene2,StylesPerObject,2,GPU,32,32,2,1.529936,1.457750,2.596140,2.993443,3.094459,0.413745,3.294891,2.986291,4.587665,4.748231,4.834125,0.668502
StackedStylesScaling,TestScene2,StylesPerObject,4,Fullscreen,32,32,4,3.581258,3.225688,4.916833,5.201733,6.893041,0.671195,8.838719,9.027729,10.048764,10.919714,12.946375,0.899490
StackedStylesScaling,TestScene2,StylesPerObject,4,CPU,32,32,4,1.622287,1.479125,2.955921,3.342011,3.926958,0.500128,3.537258,3.244250,5.033972,5.295551,5.479375,0.779707
StackedStylesScaling,TestScene2,StylesPerObject,4,GPU,32,32,4,1.566890,1.481126,2.821431,3.050295,3.485041,0.459974,3.335348,3.009562,4.705543,4.875372,5.293958,0.741950
StackedStylesScaling,TestScene2,StylesPerObject,32,Fullscreen,32,32,32,8.999338,9.467854,9.991608,10.194815,14.211375,0.853318,24.045160,24.019812,25.380474,26.831333,30.229333,1.057194
StackedStylesScaling,TestScene2,StylesPerObject,32,CPU,32,32,32,2.002537,1.899375,3.244229,3.527216,4.848833,0.495663,4.195423,3.806229,5.483675,5.629307,6.050374,0.767601
StackedStylesScaling,TestScene2,StylesPerObject,32,GPU,32,32,32,2.005011,1.875625,3.176219,3.561903,4.418583,0.490560,4.353495,3.974896,5.624833,5.894657,6.039333,0.754149
StackedStylesScaling,TestScene2,StylesPerObject,0,Fullscreen,32,32,0,1.152844,1.076084,1.913792,2.374803,2.594166,0.316648,2.383934,2.165437,3.608210,3.917663,3.977750,0.556875
StackedStylesScaling,TestScene2,StylesPerObject,0,CPU,32,32,0,1.148251,1.077250,1.936904,2.210108,2.544541,0.316521,2.359203,2.161458,3.583451,3.717888,3.859875,0.537426
StackedStylesScaling,TestScene2,StylesPerObject,0,GPU,32,32,0,1.150124,1.081875,1.812968,2.283430,2.594583,0.311669,2.366554,2.166146,3.674472,3.831707,3.943499,0.563673
BBoxAreaScaling_SameStyle_CPU_NoMerge,TestScene_Spawner,SpawnAreaScale,20,CPU,1,1,1,8.266167,8.004208,9.510210,10.502026,11.296417,0.709215,4.984906,4.980375,6.513044,7.815900,12.071999,0.898501
BBoxAreaScaling_SameStyle_CPU_NoMerge,TestScene_Spawner,SpawnAreaScale,60,CPU,1,1,1,8.521775,8.290333,9.714590,10.806373,11.595875,0.701643,5.210049,4.995749,6.546528,7.412273,10.756583,0.729101
BBoxAreaScaling_SameStyle_CPU_NoMerge,TestScene_Spawner,SpawnAreaScale,80,CPU,1,1,1,9.222189,8.924688,10.783062,11.863996,12.619459,0.811869,5.704577,5.522187,6.851331,7.422262,9.782374,0.572616
BBoxAreaScaling_SameStyle_CPU_NoMerge,TestScene_Spawner,SpawnAreaScale,40,CPU,1,1,1,8.352598,8.092813,9.782916,11.097337,11.370584,0.788312,5.097118,4.956500,6.763527,8.303988,10.013333,0.914434
BBoxAreaScaling_SameStyle_CPU_NoMerge,TestScene_Spawner,SpawnAreaScale,10,CPU,1,1,1,8.129791,7.907604,9.311017,10.216692,11.143416,0.690090,5.055384,5.065417,6.740016,7.864285,9.600791,0.884463
BBoxAreaScaling_SameStyle_CPU_NoMerge,TestScene_Spawner,SpawnAreaScale,100,CPU,1,1,1,9.801949,9.407396,12.202346,14.084891,30.103625,1.595501,6.277517,5.977937,7.568125,9.179947,15.728750,0.787873
BBoxAreaScaling_SameStyle_CPU_Merge,TestScene_Spawner,SpawnAreaScale,20,CPU,1,1,1,9.875625,9.617480,11.096762,12.302542,14.443375,0.767293,4.976890,5.051396,6.815400,7.783078,13.156124,1.037836
BBoxAreaScaling_SameStyle_CPU_Merge,TestScene_Spawner,SpawnAreaScale,60,CPU,1,1,1,11.130570,10.989375,12.890891,14.204085,16.628042,0.955163,5.995009,5.884250,8.432973,9.659502,13.276958,1.384059
BBoxAreaScaling_SameStyle_CPU_Merge,TestScene_Spawner,SpawnAreaScale,80,CPU,1,1,1,12.170021,12.002542,14.270966,14.837406,15.557833,0.960193,6.575936,6.433625,9.183196,10.999454,13.497125,1.412607
BBoxAreaScaling_SameStyle_CPU_Merge,TestScene_Spawner,SpawnAreaScale,40,CPU,1,1,1,9.696212,9.555500,10.897072,12.072838,14.723209,0.777950,5.293858,5.350312,7.435487,8.139351,9.648458,1.223277
BBoxAreaScaling_SameStyle_CPU_Merge,TestScene_Spawner,SpawnAreaScale,10,CPU,1,1,1,9.185544,9.005188,10.413783,11.411303,11.906708,0.710500,4.754608,4.732542,6.603219,7.461289,11.485708,0.994548
BBoxAreaScaling_SameStyle_CPU_Merge,TestScene_Spawner,SpawnAreaScale,100,CPU,1,1,1,10.447994,10.198667,11.819070,12.343030,13.317917,0.740962,6.556075,6.446750,8.252531,9.356639,11.510750,0.988496
BBoxAreaScaling_SameStyle_GPU_NoMerge,TestScene_Spawner,SpawnAreaScale,20,GPU,1,1,1,4.370542,4.253104,5.322057,6.120854,7.538875,0.473875,3.416593,3.106646,4.463437,4.684084,7.126458,0.567069
BBoxAreaScaling_SameStyle_GPU_NoMerge,TestScene_Spawner,SpawnAreaScale,60,GPU,1,1,1,5.018590,4.799271,6.489450,8.269150,9.706250,0.779204,7.024331,6.722437,10.125718,10.477797,11.488249,1.882303
BBoxAreaScaling_SameStyle_GPU_NoMerge,TestScene_Spawner,SpawnAreaScale,80,GPU,1,1,1,6.268338,6.100958,7.491577,8.440766,9.183666,0.662264,9.490709,9.807083,13.409979,14.463096,15.318125,2.688445
BBoxAreaScaling_SameStyle_GPU_NoMerge,TestScene_Spawner,SpawnAreaScale,40,GPU,1,1,1,5.062306,4.960042,6.102125,6.986171,8.362166,0.494569,3.770188,3.498062,5.075383,5.373542,9.278916,0.598911
BBoxAreaScaling_SameStyle_GPU_NoMerge,TestScene_Spawner,SpawnAreaScale,10,GPU,1,1,1,4.914759,4.817000,5.765032,6.260202,7.731917,0.438941,3.366827,3.140958,4.619512,5.001525,7.965583,0.573069
BBoxAreaScaling_SameStyle_GPU_NoMerge,TestScene_Spawner,SpawnAreaScale,100,GPU,1,1,1,7.274601,6.902584,8.373804,8.579159,10.111208,0.761782,15.676007,15.986375,17.656069,18.232612,19.275666,1.724576
BBoxAreaScaling_SameStyle_GPU_Merge,TestScene_Spawner,SpawnAreaScale,20,GPU,1,1,1,4.455662,4.329666,5.398643,6.181049,7.317958,0.474063,2.788386,2.602750,4.114000,4.905607,8.633500,0.730881
BBoxAreaScaling_SameStyle_GPU_Merge,TestScene_Spawner,SpawnAreaScale,60,GPU,1,1,1,5.536026,5.239542,7.575947,9.409546,12.893208,0.988625,3.618025,3.343875,4.881525,5.266390,9.249291,0.599818
BBoxAreaScaling_SameStyle_GPU_Merge,TestScene_Spawner,SpawnAreaScale,80,GPU,1,1,1,6.784370,6.683063,8.263151,9.305420,9.993791,0.786416,4.651056,4.437041,5.936678,6.140393,9.455999,0.536402
BBoxAreaScaling_SameStyle_GPU_Merge,TestScene_Spawner,SpawnAreaScale,40,GPU,1,1,1,4.679616,4.527167,5.662121,6.271285,7.612750,0.491905,2.945511,2.695396,4.275518,5.086354,8.438208,0.701705
BBoxAreaScaling_SameStyle_GPU_Merge,TestScene_Spawner,SpawnAreaScale,10,GPU,1,1,1,4.488397,4.340459,5.447035,6.210067,7.177833,0.486645,2.888832,2.732500,4.374337,4.916739,8.682374,0.743893
BBoxAreaScaling_SameStyle_GPU_Merge,TestScene_Spawner,SpawnAreaScale,100,GPU,1,1,1,6.815093,6.640146,8.479014,9.596385,10.241000,0.837422,6.996567,6.453083,12.030944,13.513000,14.377708,1.810750
StackedStylesScaling,TestScene2,StylesPerObject,16,Fullscreen,32,32,16,6.331047,5.851938,7.559506,7.989219,10.798375,0.834024,16.572567,16.573145,17.988445,19.548134,21.137124,0.924400
StackedStylesScaling,TestScene2,StylesPerObject,16,CPU,32,32,16,1.793368,1.638875,3.127887,3.344963,3.660709,0.488350,3.876169,3.494375,5.196754,5.447093,5.716666,0.756086
StackedStylesScaling,TestScene2,StylesPerObject,16,GPU,32,32,16,1.787279,1.596750,3.131135,3.765030,4.179083,0.519720,4.058703,3.691958,5.459881,5.709087,5.969083,0.776835
StackedStylesScaling,TestScene2,StylesPerObject,1,Fullscreen,32,32,1,2.956578,2.639104,4.398002,5.509492,9.276250,0.782088,7.391312,7.280146,8.757220,10.190140,12.361375,1.101585
StackedStylesScaling,TestScene2,StylesPerObject,1,CPU,32,32,1,1.538941,1.389500,2.827902,3.172299,3.772667,0.463192,3.546333,3.236833,4.892356,5.059618,5.507875,0.723775
StackedStylesScaling,TestScene2,StylesPerObject,1,GPU,32,32,1,1.548107,1.437041,2.758363,3.066723,5.587834,0.466211,3.340341,3.033645,4.686307,4.868378,5.059458,0.713708
StackedStylesScaling,TestScene2,StylesPerObject,8,Fullscreen,32,32,8,4.449616,4.050563,5.652488,5.870732,9.289167,0.705228,11.365721,11.175208,12.612460,13.776376,16.440583,0.996179
StackedStylesScaling,TestScene2,StylesPerObject,8,CPU,32,32,8,1.689869,1.539958,2.939502,3.304180,6.865208,0.551537,3.394531,3.140646,4.774180,5.143711,6.900958,0.798994
StackedStylesScaling,TestScene2,StylesPerObject,8,GPU,32,32,8,1.634053,1.515771,2.886017,3.137092,3.400584,0.440880,3.586053,3.251313,4.975033,5.112995,5.234124,0.720757
StackedStylesScaling,TestScene2,StylesPerObject,2,Fullscreen,32,32,2,3.945148,3.246125,7.047915,9.757611,11.249875,1.529307,9.760341,8.849958,16.611300,19.984713,24.903749,3.060994
StackedStylesScaling,TestScene2,StylesPerObject,2,CPU,32,32,2,1.886130,1.717896,3.006315,4.289807,8.923208,0.673053,3.161685,2.963479,5.554581,6.908609,9.038749,1.217736
StackedStylesScaling,TestScene2,StylesPerObject,2,GPU,32,32,2,2.257808,2.043021,3.862154,4.934016,14.632750,0.975109,3.022278,2.701021,5.963582,7.610036,9.420333,1.460209
StackedStylesScaling,TestScene2,StylesPerObject,4,Fullscreen,32,32,4,3.800061,3.351021,5.751124,6.201133,6.634125,0.852751,9.809546,9.798895,11.445362,11.932600,12.300624,1.170911
StackedStylesScaling,TestScene2,StylesPerObject,4,CPU,32,32,4,1.572295,1.469771,2.819402,3.121544,4.466416,0.448501,3.460986,3.118562,4.820960,5.060874,5.218583,0.730860
StackedStylesScaling,TestScene2,StylesPerObject,4,GPU,32,32,4,1.587334,1.499417,2.836004,3.073903,3.293417,0.462487,3.456517,3.070854,4.733393,5.368252,6.085249,0.750144
StackedStylesScaling,TestScene2,StylesPerObject,32,Fullscreen,32,32,32,9.350728,9.536084,11.165839,12.314411,17.390750,1.439888,25.438132,25.198167,28.143304,28.826627,29.112124,1.643967
StackedStylesScaling,TestScene2,StylesPerObject,32,CPU,32,32,32,2.194705,2.024042,3.037896,3.542238,6.111500,0.492648,3.984061,3.767375,5.615039,6.031401,6.200250,0.935300
StackedStylesScaling,TestScene2,StylesPerObject,32,GPU,32,32,32,2.012425,1.856000,3.317308,3.538730,4.132167,0.501052,4.451803,4.143562,5.716699,5.881790,6.020666,0.795560
StackedStylesScaling,TestScene2,StylesPerObject,0,Fullscreen,32,32,0,2.063714,1.879854,3.360683,4.620228,8.233250,0.774648,1.454732,1.174250,2.606634,3.191563,4.243333,0.523913
StackedStylesScaling,TestScene2,StylesPerObject,0,CPU,32,32,0,1.295500,1.192438,1.958238,2.377284,5.614792,0.416279,1.912827,1.824499,3.125270,3.647843,3.800375,0.644249
StackedStylesScaling,TestScene2,StylesPerObject,0,GPU,32,32,0,1.262738,1.150792,1.923589,2.262879,7.828584,0.449017,2.161023,2.019750,3.139570,3.629897,3.787541,0.560758
StackedStylesScaling,TestScene2,StylesPerObject,16,Fullscreen,32,32,16,6.319315,5.712480,7.801765,8.434002,12.320666,0.902371,16.556274,16.604437,18.136182,19.150524,21.443458,0.959848
StackedStylesScaling,TestScene2,StylesPerObject,16,CPU,32,32,16,1.853449,1.668209,3.099823,3.808159,4.462917,0.545912,3.990121,3.594708,5.520085,6.359090,6.736124,0.869262
StackedStylesScaling,TestScene2,StylesPerObject,16,GPU,32,32,16,1.795662,1.611729,3.016399,3.658375,4.244750,0.500671,4.052020,3.695729,5.545143,5.930095,6.130833,0.764595
StackedStylesScaling,TestScene2,StylesPerObject,1,Fullscreen,32,32,1,2.981807,2.621230,4.852004,6.299278,6.532250,0.882525,7.393186,7.396250,9.182204,9.766596,10.727499,1.197844
StackedStylesScaling,TestScene2,StylesPerObject,1,CPU,32,32,1,1.574247,1.394938,2.794738,3.122482,4.503875,0.483735,3.605478,3.232937,4.891376,5.610031,5.827749,0.759644
StackedStylesScaling,TestScene2,StylesPerObject,1,GPU,32,32,1,1.634231,1.481292,2.892315,3.240904,4.834500,0.530080,3.459792,3.100500,4.762843,5.621544,6.945500,0.791908
StackedStylesScaling,TestScene2,StylesPerObject,8,Fullscreen,32,32,8,4.617730,4.099478,6.044951,6.923644,7.614708,0.809595,11.868717,11.996479,13.698162,14.559734,15.670666,1.144494
StackedStylesScaling,TestScene2,StylesPerObject,8,CPU,32,32,8,1.620967,1.501771,2.807852,2.961570,3.135708,0.414651,3.521251,3.205416,4.700160,4.846319,4.993499,0.668448
StackedStylesScaling,TestScene2,StylesPerObject,8,GPU,32,32,8,1.617509,1.491042,2.807767,2.978089,3.101541,0.415281,3.584839,3.289874,4.785239,4.885760,4.988375,0.673220
StackedStylesScaling,TestScene2,StylesPerObject,2,Fullscreen,32,32,2,3.106020,2.834125,4.328379,4.496502,7.285542,0.616337,7.756131,7.503521,8.956208,9.948699,12.487750,1.059463
StackedStylesScaling,TestScene2,StylesPerObject,2,CPU,32,32,2,1.531780,1.405521,2.760029,2.862186,3.012292,0.414848,3.393575,3.086729,4.586862,4.707318,5.372625,0.675901
StackedStylesScaling,TestScene2,StylesPerObject,2,GPU,32,32,2,1.549171,1.439813,2.795571,2.980712,4.768542,0.454997,3.224405,2.940562,4.513433,4.640511,4.792000,0.699134
StackedStylesScaling,TestScene2,StylesPerObject,4,Fullscreen,32,32,4,3.555807,3.230187,4.765542,5.241725,7.517250,0.664284,8.890703,8.681375,10.102131,10.916673,15.324125,0.953532
StackedStylesScaling,TestScene2,StylesPerObject,4,CPU,32,32,4,1.597442,1.468479,2.865111,3.129479,4.018125,0.464330,3.184435,2.916458,4.548016,4.759321,5.084999,0.754685
StackedStylesScaling,TestScene2,StylesPerObject,4,GPU,32,32,4,1.585357,1.465229,2.796748,2.974140,3.106000,0.416597,3.052398,2.841354,4.359091,4.564370,4.764250,0.715986
StackedStylesScaling,TestScene2,StylesPerObject,32,Fullscreen,32,32,32,8.941510,9.437021,9.805612,10.612633,17.090417,1.025661,23.852094,23.910000,25.445327,26.300422,28.844875,1.047133
StackedStylesScaling,TestScene2,StylesPerObject,32,CPU,32,32,32,2.217973,2.189813,2.679437,3.395205,5.744000,0.340492,2.319546,2.019666,3.350072,4.054921,4.723583,0.569987
StackedStylesScaling,TestScene2,StylesPerObject,32,GPU,32,32,32,1.987009,1.843688,3.211975,3.386695,3.418541,0.451446,4.184432,3.883333,5.433922,5.589156,5.722333,0.751437
StackedStylesScaling,TestScene2,StylesPerObject,0,Fullscreen,32,32,0,1.193629,1.121001,1.596140,1.903286,2.561125,0.191355,1.567346,1.381688,2.578758,2.812274,3.100708,0.496023
StackedStylesScaling,TestScene2,StylesPerObject,0,CPU,32,32,0,1.341366,1.295396,1.797850,2.184792,2.882000,0.242010,1.435509,1.140354,2.523194,2.728028,2.826916,0.479224
StackedStylesScaling,TestScene2,StylesPerObject,0,GPU,32,32,0,1.637562,1.557250,2.468294,3.012296,6.030084,0.501819,1.370505,1.152208,2.495655,2.646340,2.959833,0.436280
StackedStylesScaling,TestScene2,StylesPerObject,16,Fullscreen,32,32,16,6.230011,5.718729,7.363850,7.706789,9.159916,0.761920,16.334359,16.345125,17.614587,18.845130,20.408874,0.899178
StackedStylesScaling,TestScene2,StylesPerObject,16,CPU,32,32,16,1.786416,1.626854,3.029861,3.340091,3.723000,0.469137,3.833614,3.531271,5.120198,5.289042,5.596625,0.736927
StackedStylesScaling,TestScene2,StylesPerObject,16,GPU,32,32,16,1.739146,1.589376,3.005875,3.127881,3.821750,0.448617,3.939928,3.674229,5.160479,5.278241,5.477083,0.691270
